Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,2,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,10131997900,,,4
H5,2018,2018,2018,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,1118668283,,,4
H5,2018,2018,2018,2,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,45263730,,,4
H5,2018,2018,2018,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,47581525,,,4
H5,2018,2018,2018,2,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,684391274,,,4
H5,2018,2018,2018,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,1174562172,,,4
H5,2018,2018,2018,2,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,755959309,,,4
H5,2018,2018,2018,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,3122216257,,,4
H5,2018,2018,2018,2,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,3772296334,,,0
H5,2018,2018,2018,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,1533640494,,,4
H5,2018,2018,2018,2,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,24154494,,,4
H5,2018,2018,2018,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,80715031,,,4
H5,2018,2018,2018,2,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,1083951421,,,0
H5,2018,2018,2018,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,1227501503,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,548584436,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,20308861,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,,,68488012,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,19560273,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,680405591,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,116904686,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,289740189,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,208991478,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,273486816,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,89115121,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,22306288,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,6967965,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,833276760,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,301000045,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,57836675,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,28325902,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,167140474,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,,,72668509,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,172442939,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,65142383,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,295606870,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,25091504,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,563348726,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,712628664,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,571428842,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,1636346339,,,4
H5,2018,2018,2018,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,400463885,,,4
H5,2018,2018,2018,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,174393915,,,4
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,203984326,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,77503152,,,4
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,350137848,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,154846931,,,4
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,,,342820404,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,,,271108319,,,4
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,115279725,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,329747244,,,0
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,,,61583662,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,147723714,,,0
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,110392685,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,278950793,,,4
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,15938576,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,3112464,,,4
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,,,195811511,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,97420885,,,4
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,825442,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,148023,,,0
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,114131251,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,225568079,,,4
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,205146536,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,175175669,,,4
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,,,384022092,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,101655600,,,4
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,,,92172746,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,20517998,,,0
H5,2018,2018,2018,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,282613760,,,4
H5,2018,2018,2018,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,45108900,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,,,690633253,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,,,582110600,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,,,111142738,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,,,70017390,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,,,3150653208,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,,,5992566620,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,231331794,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,4069453521,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,321223969,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,131885347,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,6025903,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,,,17738444,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,,,752433403,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,,,191351750,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,,,89298059,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,,,45317786,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,,,990410796,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,,,103894593,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,278916897,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,903973721,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,,,3382277112,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,2678687048,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,56627498,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,21181724,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,603517474,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,616172837,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,91867341,,,4
H5,2018,2018,2018,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,569144907,,,4
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,116650115,,,0
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,16895715,,,0
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,201657392,,,0
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,91177599,,,4
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,121410595,,,0
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,24262609,,,4
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,99923154,,,0
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,61262554,,,0
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,,,42983835,,,4
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,14640105,,,0
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,46691807,,,4
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,59917189,,,4
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,,,18183403,,,4
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,18054853,,,4
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,,,87117941,,,4
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,26822194,,,0
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,1037902,,,0
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,5661,,,0
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,,,80204564,,,4
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,,,32134377,,,4
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,97833903,,,0
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,47721448,,,0
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,250801539,,,0
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,83655777,,,0
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,58652543,,,0
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,15502913,,,0
H5,2018,2018,2018,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,150450458,,,0
H5,2018,2018,2018,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,38104353,,,0
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,96049636,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,212176827,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,,,22379276,,,4
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,,,90278550,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,177047585,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,3676701830,,,0
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,203003521,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,145395931,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,434058807,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,481095505,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,3543473,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,19361028,,,0
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,661580097,,,0
